gender,areacode,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
M,401,PASCOAG,RI,2859,S,N,90000,0.0,0,0,0
F,939,SAN-JUAN,PR,913,M,Y,60000,0.0,0,0,0
M,302,WILMINGTON,DE,19801,M,N,20000,3.2227273,0,220,0
M,307,SHOSHONI,WY,82649,S,N,50000,0.0,0,0,0
M,603,PORTSMOUTH,NH,3801,M,N,10000,0.0,0,0,0
M,401,WARWICK,RI,2888,S,N,35000,0.0,0,0,0
F,401,MIDDLETOWN,RI,2842,S,N,25000,0.0,0,0,0
M,302,HOUSTON,DE,19954,S,Y,70000,5.95,110,0,110
F,302,DOVER,DE,19901,S,N,10000,2.540909,110,0,0
M,401,LITTLE-COMPTON,RI,2837,M,N,90000,0.0,0,0,0
M,603,PLAISTOW,NH,3865,S,Y,70000,0.0,0,0,0
F,401,NORTH-PROVIDENCE,RI,2911,S,N,90000,0.0,0,0,0
M,939,VIEQUES,PR,765,S,N,30000,0.0,0,0,0
M,401,CUMBERLAND,RI,2864,S,Y,95000,0.0,0,0,0
F,401,NORTH-SMITHFIELD,RI,2896,S,Y,100000,0.0,0,0,0
M,302,KIRKWOOD,DE,19708,M,Y,35000,4.2454550000000015,0,220,110
F,302,ELLENDALE,DE,19941,M,N,75000,5.95,0,220,0
M,302,WINTERTHUR,DE,19735,M,N,15000,2.8818183,0,220,0
F,302,ODESSA,DE,19730,S,N,100000,5.95,110,0,0
M,401,PROVIDENCE,RI,2904,S,N,95000,0.0,0,0,0
M,702,LAS-VEGAS,NV,89162,M,Y,90000,0.0,0,0,0
F,302,NEWARK,DE,19716,S,N,25000,3.5636363,110,0,0
M,939,MARICAO,PR,606,M,Y,100000,0.0,0,0,0
M,302,NEW-CASTLE,DE,19720,M,N,95000,5.95,0,220,0
M,505,ALBUQUERQUE,NM,87192,M,N,75000,5.3,0,6600,0
F,907,CHEFORNAK,AK,99561,M,Y,10000,0.0,0,0,0
F,307,ALCOVA,WY,82620,S,N,15000,0.0,0,0,0
F,787,ADJUNTAS,PR,601,S,Y,80000,0.0,0,0,0
M,401,HOPKINTON,RI,2833,S,Y,40000,0.0,0,0,0
M,302,CAMDEN-WYOMING,DE,19934,S,N,90000,5.95,110,0,0
F,808,HONOLULU,HI,96850,S,N,65000,8.25,1040,0,0
F,907,CHEFORNAK,AK,99561,M,N,30000,0.0,0,0,0
M,401,EAST-GREENWICH,RI,2818,S,Y,80000,0.0,0,0,0
M,302,CAMDEN-WYOMING,DE,19934,S,N,40000,4.586364,110,0,0
M,302,WILMINGTON,DE,19892,M,Y,65000,5.95,0,220,110
M,808,HALEIWA,HI,96712,M,N,45000,8.25,0,2080,0
F,787,SAN-JUAN,PR,975,S,Y,40000,0.0,0,0,0
F,302,LEWES,DE,19958,S,Y,80000,5.95,110,0,110
F,401,CUMBERLAND,RI,2864,S,Y,75000,0.0,0,0,0
M,307,BONDURANT,WY,82922,S,N,55000,0.0,0,0,0
F,808,KAILUA-KONA,HI,96745,S,Y,65000,8.25,1040,0,1040
M,401,COVENTRY,RI,2816,M,Y,40000,0.0,0,0,0
F,302,NEWARK,DE,19715,M,Y,95000,5.95,0,220,110
F,907,EGEGIK,AK,99579,S,Y,75000,0.0,0,0,0
F,401,WARWICK,RI,2887,M,Y,85000,0.0,0,0,0
F,302,HOCKESSIN,DE,19707,M,N,10000,2.540909,0,220,0
M,208,NAMPA,ID,83687,S,N,65000,7.8,3300,0,0
F,401,PROVIDENCE,RI,2903,S,Y,5000,0.0,0,0,0
M,939,OROCOVIS,PR,720,M,N,65000,0.0,0,0,0
M,401,SMITHFIELD,RI,2917,S,N,45000,0.0,0,0,0
M,939,HUMACAO,PR,791,S,N,5000,0.0,0,0,0
F,401,WARREN,RI,2885,M,N,50000,0.0,0,0,0
M,808,HONOLULU,HI,96840,S,Y,40000,8.25,1040,0,1040
M,307,LINCH,WY,82640,S,Y,5000,0.0,0,0,0
F,401,EAST-PROVIDENCE,RI,2914,S,Y,55000,0.0,0,0,0
M,808,HONOLULU,HI,96811,S,N,50000,8.25,1040,0,0
M,401,HOPKINTON,RI,2833,M,N,60000,0.0,0,0,0
M,401,EXETER,RI,2822,M,N,30000,0.0,0,0,0
F,302,DOVER,DE,19901,S,N,55000,5.609091,110,0,0
M,302,KIRKWOOD,DE,19708,S,N,90000,5.95,110,0,0
M,401,LITTLE-COMPTON,RI,2837,S,N,45000,0.0,0,0,0
M,401,ALBION,RI,2802,S,Y,100000,0.0,0,0,0
M,808,KAUNAKAKAI,HI,96748,S,Y,5000,1.9407895,1040,0,1040
F,307,GILLETTE,WY,82716,S,Y,100000,0.0,0,0,0
F,401,TIVERTON,RI,2878,S,N,90000,0.0,0,0,0
M,401,BLOCK-ISLAND,RI,2807,M,N,5000,0.0,0,0,0
F,808,HONOLULU,HI,96843,M,N,80000,8.25,0,2080,0
M,401,NEWPORT,RI,2840,M,N,90000,0.0,0,0,0
M,208,NAMPA,ID,83687,S,N,70000,7.8,3300,0,0
M,302,WILMINGTON,DE,19802,M,Y,40000,4.586364,0,220,110
M,401,CHEPACHET,RI,2814,S,N,85000,0.0,0,0,0
M,307,ETNA,WY,83118,S,Y,80000,0.0,0,0,0
F,787,BAYAMON,PR,958,S,Y,10000,0.0,0,0,0
M,307,RAWLINS,WY,82301,M,N,20000,0.0,0,0,0
M,307,YELLOWSTONE-NATIONAL-PARK,WY,82190,M,Y,80000,0.0,0,0,0
F,307,RAWLINS,WY,82301,S,Y,30000,0.0,0,0,0
M,401,SHANNOCK,RI,2875,M,Y,80000,0.0,0,0,0
M,787,SAN-JUAN,PR,908,M,Y,70000,0.0,0,0,0
M,302,NEW-CASTLE,DE,19721,S,Y,75000,5.95,110,0,110
M,808,KAHULUI,HI,96732,S,Y,75000,8.25,1040,0,1040
F,787,CAROLINA,PR,984,M,Y,75000,0.0,0,0,0
F,302,FREDERICA,DE,19946,M,Y,30000,3.9045453,0,220,110
F,907,CIRCLE,AK,99733,M,N,80000,0.0,0,0,0
M,302,NEWARK,DE,19725,M,N,15000,2.8818183,0,220,0
M,787,QUEBRADILLAS,PR,678,M,Y,100000,0.0,0,0,0
M,302,NEWARK,DE,19712,M,Y,55000,5.609091,0,220,110
M,401,KINGSTON,RI,2881,S,N,80000,0.0,0,0,0
F,401,WYOMING,RI,2898,M,Y,55000,0.0,0,0,0
F,302,DOVER,DE,19905,M,N,50000,5.268182,0,220,0
M,302,WILMINGTON,DE,19894,S,Y,40000,4.586364,110,0,110
M,907,KASILOF,AK,99610,S,Y,75000,0.0,0,0,0
M,787,SAN-JUAN,PR,940,S,N,95000,0.0,0,0,0
M,302,MONTCHANIN,DE,19710,S,Y,70000,5.95,110,0,110
F,401,HARRISVILLE,RI,2830,M,Y,45000,0.0,0,0,0
M,401,NEWPORT,RI,2840,M,N,30000,0.0,0,0,0
F,302,WILMINGTON,DE,19899,M,Y,50000,5.268182,0,220,110
M,302,WOODSIDE,DE,19980,S,Y,55000,5.609091,110,0,110
F,302,WILMINGTON,DE,19898,S,N,80000,5.95,110,0,0
M,307,LOVELL,WY,82431,M,Y,65000,0.0,0,0,0
F,302,DOVER,DE,19903,S,Y,55000,5.609091,110,0,110
F,435,SALT-LAKE-CITY,UT,84157,S,Y,60000,7.0,2475,0,2475
F,302,NEWARK,DE,19713,M,Y,45000,4.9272730000000005,0,220,110
M,307,BONDURANT,WY,82922,S,Y,15000,0.0,0,0,0
F,401,CUMBERLAND,RI,2864,S,Y,75000,0.0,0,0,0
F,808,CAPTAIN-COOK,HI,96704,M,Y,15000,3.743421,0,2080,1040
F,808,HONOLULU,HI,96815,M,Y,10000,2.8421054,0,2080,1040
M,401,PASCOAG,RI,2859,M,Y,10000,0.0,0,0,0
F,939,QUEBRADILLAS,PR,678,S,Y,40000,0.0,0,0,0
F,603,DURHAM,NH,3824,S,N,40000,0.0,0,0,0
M,939,SAN-JUAN,PR,913,M,Y,70000,0.0,0,0,0
M,808,PUUNENE,HI,96784,M,Y,60000,8.25,0,2080,1040
M,401,PORTSMOUTH,RI,2871,S,Y,80000,0.0,0,0,0
M,401,TIVERTON,RI,2878,M,N,100000,0.0,0,0,0
F,808,HONOLULU,HI,96847,M,N,100000,8.25,0,2080,0
M,401,HOPE-VALLEY,RI,2832,M,Y,100000,0.0,0,0,0
F,307,GUERNSEY,WY,82214,M,Y,20000,0.0,0,0,0
F,401,CRANSTON,RI,2920,M,N,60000,0.0,0,0,0
F,401,KENYON,RI,2836,M,Y,20000,0.0,0,0,0
F,808,HONOLULU,HI,96824,M,Y,40000,8.25,0,2080,1040
M,802,BROOKFIELD,VT,5036,S,N,45000,3.9004214,3300,0,0
F,808,HONOLULU,HI,96807,M,N,80000,8.25,0,2080,0
F,302,YORKLYN,DE,19736,S,Y,35000,4.2454550000000015,110,0,110
F,939,GUAYAMA,PR,784,M,Y,10000,0.0,0,0,0
F,302,WILMINGTON,DE,19891,S,N,45000,4.9272730000000005,110,0,0
M,302,FENWICK-ISLAND,DE,19944,S,Y,5000,2.2,110,0,110
F,401,FISKEVILLE,RI,2823,S,N,15000,0.0,0,0,0
F,907,KASILOF,AK,99610,S,Y,100000,0.0,0,0,0
M,307,CHEYENNE,WY,82008,S,N,10000,0.0,0,0,0
M,302,WILMINGTON,DE,19892,M,Y,20000,3.2227273,0,220,110
F,307,ALCOVA,WY,82620,S,Y,55000,0.0,0,0,0
F,302,DELMAR,DE,19940,M,N,90000,5.95,0,220,0
F,907,ANCHORAGE,AK,99510,M,N,5000,0.0,0,0,0
M,939,VEGA-ALTA,PR,692,M,N,40000,0.0,0,0,0
M,939,AGUADILLA,PR,604,S,Y,10000,0.0,0,0,0
M,307,GREYBULL,WY,82426,S,N,25000,0.0,0,0,0
F,401,PROVIDENCE,RI,2909,S,N,15000,0.0,0,0,0
M,302,LEWES,DE,19958,M,Y,35000,4.2454550000000015,0,220,110
F,401,JOHNSTON,RI,2919,S,Y,85000,0.0,0,0,0
F,302,KENTON,DE,19955,S,Y,45000,4.9272730000000005,110,0,110
M,808,KANEOHE,HI,96744,S,Y,95000,8.25,1040,0,1040
M,208,NAMPA,ID,83687,M,N,95000,7.8,0,6600,0
M,808,WAHIAWA,HI,96786,M,Y,15000,3.743421,0,2080,1040
M,808,TRIPLER-ARMY-MEDICAL-CENTER,HI,96859,S,Y,30000,6.447368,1040,0,1040
M,401,GREENVILLE,RI,2828,S,N,20000,0.0,0,0,0
M,939,COMERIO,PR,782,M,Y,100000,0.0,0,0,0
F,787,HUMACAO,PR,791,M,Y,100000,0.0,0,0,0
F,302,SAINT-GEORGES,DE,19733,S,N,35000,4.2454550000000015,110,0,0
M,307,CHEYENNE,WY,82008,S,Y,35000,0.0,0,0,0
F,401,HARMONY,RI,2829,S,N,30000,0.0,0,0,0
M,401,KINGSTON,RI,2881,S,Y,100000,0.0,0,0,0
F,808,HONOLULU,HI,96844,S,N,25000,5.546053,1040,0,0
F,401,WARWICK,RI,2889,S,N,50000,0.0,0,0,0
F,939,MOROVIS,PR,687,S,Y,70000,0.0,0,0,0
M,307,ALCOVA,WY,82620,M,Y,70000,0.0,0,0,0
F,939,TOA-BAJA,PR,949,S,Y,55000,0.0,0,0,0
M,302,MIDDLETOWN,DE,19709,M,Y,95000,5.95,0,220,110
F,601,MARKS,MS,38646,M,N,10000,5.0,0,12000,0
F,808,HONOLULU,HI,96835,S,N,40000,8.25,1040,0,0
M,907,CIRCLE,AK,99733,S,Y,80000,0.0,0,0,0
F,202,WASHINGTON,DC,20240,M,Y,10000,4.5,0,2740,1370
F,939,LARES,PR,669,M,Y,45000,0.0,0,0,0
M,401,GREENVILLE,RI,2828,M,Y,20000,0.0,0,0,0
M,787,MOROVIS,PR,687,S,Y,45000,0.0,0,0,0
M,401,WAKEFIELD,RI,2880,M,N,15000,0.0,0,0,0
F,302,WILMINGTON,DE,19804,S,Y,45000,4.9272730000000005,110,0,110
F,302,DOVER,DE,19906,S,N,5000,2.2,110,0,0
M,401,LITTLE-COMPTON,RI,2837,M,Y,80000,0.0,0,0,0
M,202,WASHINGTON,DC,20408,S,N,70000,9.0,1370,0,0
M,302,NASSAU,DE,19969,S,Y,85000,5.95,110,0,110
M,302,WOODSIDE,DE,19980,M,Y,65000,5.95,0,220,110
M,808,KULA,HI,96790,M,N,35000,7.348684299999999,0,2080,0
M,401,WOOD-RIVER-JUNCTION,RI,2894,S,N,20000,0.0,0,0,0
M,401,JAMESTOWN,RI,2835,S,Y,20000,0.0,0,0,0
F,603,CONCORD,NH,3302,M,Y,100000,0.0,0,0,0
F,603,HAMPTON,NH,3843,M,N,40000,0.0,0,0,0
M,401,PAWTUCKET,RI,2861,M,Y,45000,0.0,0,0,0
M,401,JOHNSTON,RI,2919,S,Y,15000,0.0,0,0,0
M,307,GRANITE-CANON,WY,82059,M,Y,50000,0.0,0,0,0
M,808,HONOLULU,HI,96836,M,N,50000,8.25,0,2080,0
M,401,OAKLAND,RI,2858,S,Y,75000,0.0,0,0,0
F,401,FOSTER,RI,2825,M,Y,60000,0.0,0,0,0
M,808,KEALIA,HI,96751,M,Y,75000,8.25,0,2080,1040
F,307,RAWLINS,WY,82301,M,Y,20000,0.0,0,0,0
M,307,ROCK-SPRINGS,WY,82901,S,N,35000,0.0,0,0,0
F,939,BAYAMON,PR,958,S,Y,35000,0.0,0,0,0
M,808,HONOLULU,HI,96815,S,Y,10000,2.8421054,1040,0,1040
F,808,HONOLULU,HI,96840,S,N,85000,8.25,1040,0,0
M,401,PROVIDENCE,RI,2918,S,N,20000,0.0,0,0,0
F,302,HOCKESSIN,DE,19707,S,N,40000,4.586364,110,0,0
M,787,VEGA-BAJA,PR,693,S,N,25000,0.0,0,0,0
M,401,HOPE,RI,2831,S,Y,100000,0.0,0,0,0
M,939,ROOSEVELT-ROADS,PR,742,M,N,75000,0.0,0,0,0
M,808,HONOLULU,HI,96850,S,Y,90000,8.25,1040,0,1040
F,787,CEIBA,PR,735,M,N,70000,0.0,0,0,0
F,401,MIDDLETOWN,RI,2842,S,N,45000,0.0,0,0,0
M,302,DOVER,DE,19904,M,N,90000,5.95,0,220,0
M,907,WASILLA,AK,99654,S,N,50000,0.0,0,0,0
F,401,PROVIDENCE,RI,2901,M,Y,90000,0.0,0,0,0
F,808,HONOLULU,HI,96807,S,N,15000,3.743421,1040,0,0
M,302,WILMINGTON,DE,19890,M,N,45000,4.9272730000000005,0,220,0
F,401,LINCOLN,RI,2865,M,Y,95000,0.0,0,0,0
F,701,BRADDOCK,ND,58524,S,N,80000,2.68309,3300,0,0
F,808,HONOLULU,HI,96843,S,N,30000,6.447368,1040,0,0
M,401,NEWPORT,RI,2841,M,N,75000,0.0,0,0,0
F,302,WILMINGTON,DE,19810,M,N,25000,3.5636363,0,220,0
M,808,HONAUNAU,HI,96726,S,N,100000,8.25,1040,0,0
M,302,ELLENDALE,DE,19941,S,Y,55000,5.609091,110,0,110
M,939,ROSARIO,PR,636,M,Y,65000,0.0,0,0,0
F,808,KAUNAKAKAI,HI,96748,M,N,10000,2.8421054,0,2080,0
F,787,CAMUY,PR,627,S,Y,35000,0.0,0,0,0
M,939,LARES,PR,669,S,N,100000,0.0,0,0,0
F,302,GEORGETOWN,DE,19947,S,N,95000,5.95,110,0,0
M,401,CENTRAL-FALLS,RI,2863,S,Y,15000,0.0,0,0,0
M,302,DOVER,DE,19904,M,N,75000,5.95,0,220,0
F,939,ARECIBO,PR,613,S,Y,10000,0.0,0,0,0
M,808,KOLOA,HI,96756,M,N,75000,8.25,0,2080,0
F,401,LITTLE-COMPTON,RI,2837,M,Y,35000,0.0,0,0,0
F,401,RUMFORD,RI,2916,M,N,25000,0.0,0,0,0
M,307,GILLETTE,WY,82716,M,N,35000,0.0,0,0,0
F,302,DAGSBORO,DE,19939,S,N,5000,2.2,110,0,0
F,401,FOSTER,RI,2825,M,N,5000,0.0,0,0,0
F,808,HAWI,HI,96719,S,Y,80000,8.25,1040,0,1040
F,302,WILMINGTON,DE,19897,M,Y,45000,4.9272730000000005,0,220,110
F,307,BONDURANT,WY,82922,M,Y,55000,0.0,0,0,0
F,939,COROZAL,PR,783,M,N,30000,0.0,0,0,0
M,603,CONCORD,NH,3302,S,Y,90000,0.0,0,0,0
F,787,BARRANQUITAS,PR,794,M,N,70000,0.0,0,0,0
F,939,COMERIO,PR,782,S,N,20000,0.0,0,0,0
M,302,MAGNOLIA,DE,19962,M,Y,90000,5.95,0,220,110
M,505,ALBUQUERQUE,NM,87192,M,Y,45000,5.3,0,6600,3300
F,302,MAGNOLIA,DE,19962,S,Y,65000,5.95,110,0,110
M,401,PRUDENCE-ISLAND,RI,2872,M,Y,20000,0.0,0,0,0
M,808,PAIA,HI,96779,S,N,75000,8.25,1040,0,0
M,307,GREYBULL,WY,82426,M,N,90000,0.0,0,0,0
M,808,SCHOFIELD-BARRACKS,HI,96857,M,N,40000,8.25,0,2080,0
M,307,TETON-VILLAGE,WY,83025,S,N,5000,0.0,0,0,0
M,401,PROVIDENCE,RI,2909,M,N,10000,0.0,0,0,0
F,401,EAST-PROVIDENCE,RI,2914,M,Y,90000,0.0,0,0,0
F,401,WAKEFIELD,RI,2880,S,N,80000,0.0,0,0,0
F,939,OROCOVIS,PR,720,M,Y,45000,0.0,0,0,0
F,787,RINCON,PR,677,M,Y,100000,0.0,0,0,0
M,808,HONOLULU,HI,96835,M,Y,10000,2.8421054,0,2080,1040
M,401,PROVIDENCE,RI,2901,M,N,10000,0.0,0,0,0
M,603,CENTER-BARNSTEAD,NH,3225,M,Y,35000,0.0,0,0,0
F,939,MOROVIS,PR,687,S,Y,25000,0.0,0,0,0
M,808,SCHOFIELD-BARRACKS,HI,96857,S,Y,75000,8.25,1040,0,1040
M,302,GEORGETOWN,DE,19947,M,Y,25000,3.5636363,0,220,110
F,907,KASILOF,AK,99610,M,Y,15000,0.0,0,0,0
F,302,NEWARK,DE,19726,M,N,40000,4.586364,0,220,0
F,808,LANAI-CITY,HI,96763,M,Y,60000,8.25,0,2080,1040
F,603,HAMPTON,NH,3843,M,Y,35000,0.0,0,0,0
F,401,TIVERTON,RI,2878,S,Y,20000,0.0,0,0,0
M,302,DELMAR,DE,19940,S,N,80000,5.95,110,0,0
M,302,NEWARK,DE,19714,M,Y,85000,5.95,0,220,110
M,808,HONOLULU,HI,96847,M,Y,55000,8.25,0,2080,1040
F,302,CAMDEN-WYOMING,DE,19934,M,N,20000,3.2227273,0,220,0
M,307,TETON-VILLAGE,WY,83025,M,Y,70000,0.0,0,0,0
F,302,BRIDGEVILLE,DE,19933,M,N,10000,2.540909,0,220,0
M,808,HONOLULU,HI,96835,S,Y,10000,2.8421054,1040,0,1040
F,208,NAMPA,ID,83687,S,N,45000,7.8,3300,0,0
M,808,ANAHOLA,HI,96703,M,Y,80000,8.25,0,2080,1040
F,787,SAN-JUAN,PR,940,M,Y,35000,0.0,0,0,0
F,808,PEARL-CITY,HI,96782,S,Y,85000,8.25,1040,0,1040
M,302,WILMINGTON,DE,19893,S,N,85000,5.95,110,0,0
M,603,PORTSMOUTH,NH,3801,M,N,70000,0.0,0,0,0
F,907,EGEGIK,AK,99579,S,Y,65000,0.0,0,0,0
M,401,CRANSTON,RI,2910,S,Y,95000,0.0,0,0,0
M,302,WILMINGTON,DE,19889,M,N,20000,3.2227273,0,220,0
M,603,NORTH-STRATFORD,NH,3590,S,N,50000,0.0,0,0,0
F,401,PROVIDENCE,RI,2902,S,Y,45000,0.0,0,0,0
F,808,HONOLULU,HI,96803,S,Y,100000,8.25,1040,0,1040
M,401,WEST-GREENWICH,RI,2817,S,N,50000,0.0,0,0,0
M,808,M-C-B-H-KANEOHE-BAY,HI,96863,S,N,75000,8.25,1040,0,0
M,401,PROVIDENCE,RI,2907,S,N,90000,0.0,0,0,0
M,401,PROVIDENCE,RI,2907,S,Y,90000,0.0,0,0,0
F,401,ADAMSVILLE,RI,2801,M,N,45000,0.0,0,0,0
F,787,SAN-JUAN,PR,975,M,Y,95000,0.0,0,0,0
M,939,PATILLAS,PR,723,M,Y,10000,0.0,0,0,0
F,401,WOONSOCKET,RI,2895,S,N,5000,0.0,0,0,0
M,801,SALT-LAKE-CITY,UT,84157,S,Y,30000,7.0,2475,0,2475
M,302,HOCKESSIN,DE,19707,S,Y,100000,5.95,110,0,110
M,302,MAGNOLIA,DE,19962,S,Y,90000,5.95,110,0,110
M,907,SHAGELUK,AK,99665,S,Y,100000,0.0,0,0,0
M,401,CHARLESTOWN,RI,2813,M,Y,60000,0.0,0,0,0
M,401,COVENTRY,RI,2816,S,Y,30000,0.0,0,0,0
M,401,ROCKVILLE,RI,2873,M,Y,25000,0.0,0,0,0
F,208,ATLANTA,ID,83601,M,Y,100000,7.8,0,6600,3300
M,939,SAN-JUAN,PR,940,S,N,100000,0.0,0,0,0
F,302,GREENWOOD,DE,19950,M,Y,35000,4.2454550000000015,0,220,110
M,808,VOLCANO,HI,96785,S,N,90000,8.25,1040,0,0
M,702,LAS-VEGAS,NV,89162,S,Y,90000,0.0,0,0,0
F,302,WILMINGTON,DE,19896,S,Y,25000,3.5636363,110,0,110
M,808,HONOLULU,HI,96814,M,N,40000,8.25,0,2080,0
F,808,KUNIA,HI,96759,M,N,85000,8.25,0,2080,0
F,808,WAIMANALO,HI,96795,M,Y,15000,3.743421,0,2080,1040
M,802,HUNTINGTON,VT,5462,M,Y,75000,4.497285400000001,0,6600,3300
F,307,RECLUSE,WY,82725,S,Y,25000,0.0,0,0,0
F,808,PAHALA,HI,96777,M,N,10000,2.8421054,0,2080,0
F,302,WILMINGTON,DE,19806,S,N,75000,5.95,110,0,0
M,787,SAN-JUAN,PR,955,M,N,85000,0.0,0,0,0
F,808,FORT-SHAFTER,HI,96858,S,N,75000,8.25,1040,0,0
F,401,HOPE,RI,2831,S,Y,65000,0.0,0,0,0
M,939,GUAYNABO,PR,966,S,N,5000,0.0,0,0,0
F,939,CAROLINA,PR,987,S,N,75000,0.0,0,0,0
F,302,GREENWOOD,DE,19950,S,Y,35000,4.2454550000000015,110,0,110
F,401,PROVIDENCE,RI,2902,S,N,20000,0.0,0,0,0
M,302,MIDDLETOWN,DE,19709,S,Y,25000,3.5636363,110,0,110
M,787,JUNCOS,PR,777,M,N,65000,0.0,0,0,0
F,808,PAPAALOA,HI,96780,S,Y,5000,1.9407895,1040,0,1040
M,907,CHEFORNAK,AK,99561,M,Y,95000,0.0,0,0,0
M,939,MOROVIS,PR,687,S,N,50000,0.0,0,0,0
M,808,HONOLULU,HI,96849,M,N,75000,8.25,0,2080,0
F,808,KAILUA-KONA,HI,96745,S,Y,30000,6.447368,1040,0,1040
F,808,HONOLULU,HI,96827,M,N,70000,8.25,0,2080,0
M,302,NEW-CASTLE,DE,19720,S,N,20000,3.2227273,110,0,0
M,401,SLOCUM,RI,2877,S,N,45000,0.0,0,0,0
M,207,SOUTH-PORTLAND,ME,4116,M,Y,85000,8.5,0,5700,2850
F,302,MILTON,DE,19968,M,N,45000,4.9272730000000005,0,220,0
M,401,WAKEFIELD,RI,2879,M,Y,75000,0.0,0,0,0
F,401,SMITHFIELD,RI,2917,M,Y,65000,0.0,0,0,0
F,808,PRINCEVILLE,HI,96722,S,N,60000,8.25,1040,0,0
M,808,KAPOLEI,HI,96707,M,N,5000,1.9407895,0,2080,0
F,401,WYOMING,RI,2898,S,Y,25000,0.0,0,0,0
F,307,WHEATLAND,WY,82201,M,Y,10000,0.0,0,0,0
M,808,WAHIAWA,HI,96786,M,N,15000,3.743421,0,2080,0
M,307,RECLUSE,WY,82725,M,Y,50000,0.0,0,0,0
M,302,ELLENDALE,DE,19941,S,N,10000,2.540909,110,0,0
F,401,OAKLAND,RI,2858,S,N,15000,0.0,0,0,0
M,907,KALSKAG,AK,99607,S,N,20000,0.0,0,0,0
M,401,PAWTUCKET,RI,2860,S,N,95000,0.0,0,0,0
M,939,SAN-JUAN,PR,940,M,Y,40000,0.0,0,0,0
F,787,SAN-GERMAN,PR,683,S,Y,60000,0.0,0,0,0
F,401,PROVIDENCE,RI,2918,S,N,100000,0.0,0,0,0
F,808,HONOLULU,HI,96811,S,N,65000,8.25,1040,0,0
M,907,EGEGIK,AK,99579,S,N,10000,0.0,0,0,0
F,302,DELMAR,DE,19940,S,Y,45000,4.9272730000000005,110,0,110
F,307,PARKMAN,WY,82838,S,Y,70000,0.0,0,0,0
F,808,HONOLULU,HI,96815,S,Y,65000,8.25,1040,0,1040
M,302,NEWARK,DE,19718,S,Y,85000,5.95,110,0,110
M,401,NARRAGANSETT,RI,2882,S,N,55000,0.0,0,0,0
M,808,LAIE,HI,96762,M,Y,5000,1.9407895,0,2080,1040
F,401,FOSTER,RI,2825,M,N,80000,0.0,0,0,0
M,808,HOOLEHUA,HI,96729,M,Y,55000,8.25,0,2080,1040
F,401,WYOMING,RI,2898,S,Y,35000,0.0,0,0,0
M,401,WYOMING,RI,2898,M,Y,65000,0.0,0,0,0
F,939,VEGA-BAJA,PR,693,S,Y,70000,0.0,0,0,0
F,808,HONOLULU,HI,96814,S,N,95000,8.25,1040,0,0
F,307,ALADDIN,WY,82710,S,Y,75000,0.0,0,0,0
F,401,RUMFORD,RI,2916,M,N,45000,0.0,0,0,0
F,307,TETON-VILLAGE,WY,83025,M,Y,35000,0.0,0,0,0
M,401,WEST-GREENWICH,RI,2817,M,Y,60000,0.0,0,0,0
M,302,DELMAR,DE,19940,M,N,15000,2.8818183,0,220,0
F,302,WILMINGTON,DE,19894,M,Y,20000,3.2227273,0,220,110
F,302,DOVER,DE,19903,M,N,45000,4.9272730000000005,0,220,0
F,603,WINDHAM,NH,3087,M,Y,90000,0.0,0,0,0
M,787,MOROVIS,PR,687,M,Y,80000,0.0,0,0,0
M,808,HONOLULU,HI,96827,S,N,55000,8.25,1040,0,0
M,808,MAKAWAO,HI,96768,M,Y,100000,8.25,0,2080,1040
F,401,CLAYVILLE,RI,2815,S,Y,5000,0.0,0,0,0
F,401,WYOMING,RI,2898,M,N,35000,0.0,0,0,0
F,302,MAGNOLIA,DE,19962,S,N,55000,5.609091,110,0,0
F,787,SAN-JUAN,PR,913,M,N,5000,0.0,0,0,0
M,307,LANCE-CREEK,WY,82222,S,N,20000,0.0,0,0,0
F,302,KENTON,DE,19955,M,Y,90000,5.95,0,220,110
M,702,LAS-VEGAS,NV,89126,S,N,30000,0.0,0,0,0
F,808,LAWAI,HI,96765,S,Y,65000,8.25,1040,0,1040
M,808,HONOLULU,HI,96840,M,N,70000,8.25,0,2080,0
F,808,KULA,HI,96790,S,N,45000,8.25,1040,0,0
M,603,MANCHESTER,NH,3107,M,N,60000,0.0,0,0,0
F,302,FRANKFORD,DE,19945,M,N,100000,5.95,0,220,0
M,202,WASHINGTON,DC,20408,M,Y,55000,9.0,0,2740,1370
M,808,OOKALA,HI,96774,S,Y,40000,8.25,1040,0,1040
F,939,SAN-JUAN,PR,915,S,Y,90000,0.0,0,0,0
F,802,CHESTER-DEPOT,VT,5144,S,N,30000,3.6019895,3300,0,0
F,939,ANASCO,PR,610,M,Y,10000,0.0,0,0,0
F,307,RECLUSE,WY,82725,M,Y,60000,0.0,0,0,0
F,808,HONOLULU,HI,96803,S,N,90000,8.25,1040,0,0
M,603,PLAISTOW,NH,3865,M,N,65000,0.0,0,0,0
F,302,WILMINGTON,DE,19894,M,N,55000,5.609091,0,220,0
F,808,LIHUE,HI,96766,S,Y,65000,8.25,1040,0,1040
M,808,LAHAINA,HI,96767,M,N,90000,8.25,0,2080,0
F,401,WARWICK,RI,2888,S,Y,10000,0.0,0,0,0
F,302,FENWICK-ISLAND,DE,19944,S,Y,5000,2.2,110,0,110
M,401,WESTERLY,RI,2891,M,Y,50000,0.0,0,0,0
