color,director,actor_2,actor_1,title,actor_3,original_language,production_countries,content_rating,year,vote_average
color,ken_kwapis,sabrina_revelle,carmen_perez,he's_just_not_that_into_you,sachiko_ishida,english,usa,pg-13,2009.0,6.0
color,david_zucker,carmen_electra,beau_mirchoff,scary_movie_4,regina_hall,english,usa,pg-13,2006.0,5.0
color,wes_craven,roger_jackson,kelly_rutherford,scream_3,nancy_o'dell,english,usa,r,2000.0,6.0
color,robert_zemeckis,jeffrey_weissman,lea_thompson,back_to_the_future_part_iii,thomas_f._wilson,english,usa,pg,1990.0,7.0
color,etan_cohen,alison_brie,will_ferrell,get_hard,craig_t._nelson,english,usa,r,2015.0,6.0
color,francis_ford_coppola,anthony_hopkins,keanu_reeves,bram_stoker's_dracula,gary_oldman,english,usa,r,1992.0,8.0
color,nora_ephron,mary_lynn_rajskub,meryl_streep,julie_&_julia,vanessa_ferlito,english,usa,pg-13,2009.0,7.0
color,brian_helgeland,christopher_meloni,harrison_ford,42,nicole_beharie,english,usa,pg-13,2013.0,8.0
color,anthony_minghella,matt_damon,philip_seymour_hoffman,the_talented_mr._ripley,jack_davenport,english,usa,r,1999.0,7.0
color,bobby_farrelly,kathleen_turner,bill_murray,dumb_and_dumber_to,rob_riggle,english,usa,pg-13,2014.0,6.0
color,frank_marshall,bruce_greenwood,paul_walker,eight_below,wendy_crewson,english,usa,pg,2006.0,7.0
color,nancy_meyers,anne_hathaway,robert_de_niro,the_intern,rene_russo,english,usa,pg-13,2015.0,7.0
color,tim_story,nadine_velazquez,olivia_munn,ride_along_2,bruce_mcgill,english,usa,pg-13,2016.0,6.0
color,michael_mann,terry_kinney,wes_studi,the_last_of_the_mohicans,eric_schweig,english,usa,r,1992.0,8.0
color,taylor_hackford,curtis_armstrong,bokeem_woodbine,ray,harry_lennix,english,usa,pg-13,2004.0,8.0
black_and_white,frank_miller,powers_boothe,rosario_dawson,sin_city,jason_douglas,english,usa,r,2005.0,8.0
color,pete_travis,edgar_ramírez,dennis_quaid,vantage_point,william_hurt,english,usa,pg-13,2008.0,7.0
color,john_hamburg,jon_favreau,j.k._simmons,"i_love_you,_man",jane_curtin,english,usa,r,2009.0,7.0
color,bobby_farrelly,bruce_mcgill,jason_alexander,shallow_hal,susan_ward,english,usa,pg-13,2001.0,6.0
black_and_white,oliver_stone,jay_o._sanders,sally_kirkland,jfk,cheryl_penland,english,france,r,1991.0,8.0
color,john_whitesell,nia_long,chloë_grace_moretz,big_momma's_house_2,marisol_nichols,english,usa,pg-13,2006.0,5.0
color,gore_verbinski,brad_pitt,j.k._simmons,the_mexican,julia_roberts,english,usa,r,2001.0,6.0
color,burr_steers,hunter_parrish,matthew_perry,17_again,thomas_lennon,english,usa,pg-13,2009.0,6.0
color,nick_cassavetes,kate_upton,don_johnson,the_other_woman,david_thornton,english,usa,pg-13,2014.0,6.0
color,david_r._ellis,andrew_fiscella,krista_allen,the_final_destination,shantel_vansanten,english,usa,r,2009.0,5.0
color,steven_spielberg,mark_rylance,tom_hanks,bridge_of_spies,amy_ryan,english,usa,pg-13,2015.0,8.0
color,john_moore,david_keith,joaquim_de_almeida,behind_enemy_lines,sam_jaeger,english,usa,pg-13,2001.0,6.0
color,nicholas_stoller,mario_lopez,pink,get_him_to_the_greek,lino_facioli,english,usa,r,2010.0,6.0
color,peter_chelsom,nick_cannon,lisa_ann_walter,shall_we_dance,omar_benson_miller,english,usa,pg-13,2004.0,6.0
color,joe_dante,denis_leary,kirsten_dunst,small_soldiers,robert_picardo,english,usa,pg-13,1998.0,6.0
color,mark_a.z._dippé,frank_welker,michael_jai_white,spawn,miko_hughes,english,usa,r,1997.0,5.0
color,kevin_reynolds,james_frain,henry_cavill,the_count_of_monte_cristo,michael_wincott,english,uk,pg-13,2002.0,8.0
color,brad_furman,margarita_levieva,matthew_mcconaughey,the_lincoln_lawyer,frances_fisher,english,usa,r,2011.0,7.0
color,jaume_collet-serra,frank_langella,liam_neeson,unknown,aidan_quinn,english,uk,pg-13,2011.0,7.0
color,christopher_nolan,hugh_jackman,christian_bale,the_prestige,scarlett_johansson,english,usa,pg-13,2006.0,8.0
color,sean_anders,christoph_waltz,kevin_spacey,horrible_bosses_2,lindsay_sloane,english,usa,r,2014.0,6.0
color,cal_brunker,paul_scheer,brendan_fraser,escape_from_planet_earth,jonathan_morgan_heit,english,usa,pg,2013.0,6.0
color,mel_gibson,dalia_hernández,rudy_youngblood,apocalypto,jonathan_brewer,maya,usa,r,2006.0,8.0
color,john_glen,desmond_llewelyn,joe_don_baker,the_living_daylights,art_malik,english,uk,pg,1987.0,7.0
color,nimród_antal,alice_braga,topher_grace,predators,derek_mears,english,usa,r,2010.0,6.0
color,ivan_reitman,debra_winger,brian_dennehy,legal_eagles,roscoe_lee_browne,english,usa,pg,1986.0,6.0
color,david_koepp,charles_s._dutton,johnny_depp,secret_window,timothy_hutton,english,usa,pg-13,2004.0,7.0
color,alejandro_agresti,dylan_walsh,keanu_reeves,the_lake_house,ebon_moss-bachrach,english,usa,pg,2006.0,7.0
black_and_white,iain_softley,deneen_tyler,gena_rowlands,the_skeleton_key,joy_bryant,english,usa,pg-13,2005.0,6.0
color,peter_hedges,odeya_rush,jennifer_garner,the_odd_life_of_timothy_green,common,english,usa,pg,2012.0,7.0
color,paul_weiland,beau_garrett,busy_philipps,made_of_honor,kevin_sussman,english,usa,pg-13,2008.0,6.0
color,clint_eastwood,steve_schirripa,johnny_cannizzaro,jersey_boys,scott_vance,english,usa,r,2014.0,7.0
color,francis_ford_coppola,dean_stockwell,matt_damon,the_rainmaker,virginia_madsen,english,usa,pg-13,1997.0,7.0
color,mathieu_kassovitz,charles_s._dutton,robert_downey_jr.,gothika,bernard_hill,english,usa,r,2003.0,6.0
color,steven_spielberg,morgan_freeman,anthony_hopkins,amistad,matthew_mcconaughey,english,usa,r,1997.0,7.0
color,john_mctiernan,josé_wilker,lorraine_bracco,medicine_man,sean_connery,english,usa,pg-13,1992.0,6.0
color,colin_strause,johnny_lewis,sam_trammell,aliens_vs._predator:_requiem,ian_whyte,english,usa,r,2007.0,5.0
color,donald_petrie,john_larroquette,macaulay_culkin,ri¢hie_ri¢h,jonathan_hyde,english,usa,pg,1994.0,5.0
color,joan_chen,sam_trammell,j.k._simmons,autumn_in_new_york,elaine_stritch,english,usa,pg-13,2000.0,6.0
color,marc_lawrence,scott_porter,brad_garrett,music_and_lyrics,haley_bennett,english,usa,pg-13,2007.0,6.0
color,greg_mottola,nelson_ascencio,bobby_lee,paul,jeremy_owen,english,usa,r,2011.0,7.0
color,anne_fletcher,tom_virtue,miriam_margolyes,the_guilt_trip,julene_renee,english,usa,pg-13,2012.0,6.0
color,wes_craven,aimee_teegarden,alison_brie,scream_4,shenae_grimes-beech,english,usa,r,2011.0,6.0
color,joel_schumacher,chris_bauer,nicolas_cage,8mm,anthony_heald,english,germany,r,1999.0,6.0
color,oliver_stone,kevin_dillon,michael_wincott,the_doors,kathleen_quinlan,english,usa,r,1991.0,7.0
color,jake_kasdan,randall_park,james_wilcox,sex_tape,nat_faxon,english,usa,r,2014.0,5.0
color,diane_keaton,celia_weston,adam_arkin,hanging_up,jesse_james,english,germany,pg-13,2000.0,5.0
color,steven_quale,jacqueline_macinnes_wood,emma_bell,final_destination_5,courtney_b._vance,english,usa,r,2011.0,6.0
color,kelly_makin,burt_young,jeanne_tripplehorn,mickey_blue_eyes,vincent_pastore,english,uk,pg-13,1999.0,6.0
color,mimi_leder,haley_joel_osment,kevin_spacey,pay_it_forward,angie_dickinson,english,usa,pg-13,2000.0,7.0
color,bobby_farrelly,kadee_strickland,jimmy_fallon,fever_pitch,ione_skye,english,usa,pg-13,2005.0,6.0
color,steven_brill,shaun_weiss,lisa_ann_walter,drillbit_taylor,matt_walsh,english,usa,pg-13,2008.0,6.0
color,seth_macfarlane,charlize_theron,liam_neeson,a_million_ways_to_die_in_the_west,seth_macfarlane,english,usa,r,2014.0,6.0
color,russell_mulcahy,peter_boyle,jonathan_winters,the_shadow,john_kapelos,english,usa,pg-13,1994.0,6.0
color,stephen_daldry,thomas_horn,tom_hanks,extremely_loud_&_incredibly_close,stephen_henderson,english,usa,pg-13,2011.0,7.0
color,roger_michell,patti_d'arbanville,noah_bean,morning_glory,vanessa_aspillaga,english,usa,pg-13,2010.0,6.0
color,jim_sheridan,bill_duke,50_cent,get_rich_or_die_tryin',marc_john_jefferies,english,usa,r,2005.0,5.0
color,christian_duguay,cary-hiroyuki_tagawa,michael_biehn,the_art_of_war,anne_archer,english,usa,r,2000.0,6.0
color,chris_columbus,david_fine,rosario_dawson,rent,jesse_l._martin,english,usa,pg-13,2005.0,7.0
color,chuck_russell,jimmy_smits,rufus_sewell,bless_the_child,angela_bettis,english,usa,r,2000.0,5.0
color,sam_weisman,valerie_perri,oliver_hudson,the_out-of-towners,carlease_burke,english,usa,pg-13,1999.0,5.0
color,john_frankenheimer,temuera_morrison,marlon_brando,the_island_of_dr._moreau,marco_hofschneider,english,usa,pg-13,1996.0,4.0
color,peter_hyams,justin_chambers,catherine_deneuve,the_musketeer,stephen_rea,english,germany,pg-13,2001.0,5.0
color,justin_chadwick,scarlett_johansson,natalie_portman,the_other_boleyn_girl,benedict_cumberbatch,english,uk,pg-13,2008.0,7.0
color,pat_o'connor,charlize_theron,keanu_reeves,sweet_november,frank_langella,english,usa,pg-13,2001.0,7.0
color,stephen_hopkins,andrea_frankle,stephen_rea,the_reaping,william_ragsdale,english,usa,r,2007.0,6.0
color,martin_scorsese,david_carradine,robert_de_niro,mean_streets,david_proval,english,usa,r,1973.0,7.0
color,penny_marshall,cliff_robertson,ed_begley_jr.,renaissance_man,lillo_brancato,english,usa,pg-13,1994.0,6.0
color,olivier_megaton,callum_blue,jordi_mollà,colombiana,jesse_borrego,english,france,pg-13,2011.0,6.0
color,frederik_du_chau,jaleel_white,gary_oldman,the_magic_sword:_quest_for_camelot,eric_idle,english,usa,g,1998.0,6.0
color,michael_caton-jones,james_franco,robert_de_niro,city_by_the_sea,john_doman,english,usa,r,2002.0,6.0
black_and_white,irwin_winkler,nathan_lane,mira_sorvino,at_first_sight,steven_weber,english,usa,pg-13,1999.0,6.0
color,joseph_kahn,jay_hernandez,dane_cook,torque,christina_milian,english,usa,pg-13,2004.0,4.0
color,harold_becker,martin_landau,al_pacino,city_hall,bridget_fonda,english,usa,r,1996.0,6.0
color,paul_verhoeven,elizabeth_berkley,bobbie_phillips,showgirls,robert_davi,english,france,nc-17,1995.0,5.0
color,sofia_coppola,shirley_henderson,kirsten_dunst,marie_antoinette,rip_torn,english,usa,pg-13,2006.0,6.0
color,barbet_schroeder,michael_rapaport,nicolas_cage,kiss_of_death,philip_baker_hall,english,usa,r,1995.0,6.0
color,stephen_kay,miranda_richardson,sylvester_stallone,get_carter,lauren_lee_smith,english,usa,r,2000.0,5.0
color,j.a._bayona,geraldine_chaplin,naomi_watts,the_impossible,oaklee_pendergast,english,spain,pg-13,2012.0,8.0
color,elaine_may,warren_beatty,carol_kane,ishtar,isabelle_adjani,english,usa,pg-13,1987.0,4.0
color,wes_anderson,meryl_streep,bill_murray,fantastic_mr._fox,helen_mccrory,english,usa,pg,2009.0,8.0
color,stephen_herek,stockard_channing,angelina_jolie_pitt,life_or_something_like_it,james_gammon,english,usa,pg-13,2002.0,6.0
color,john_carpenter,michael_mckean,richard_epcar,memoirs_of_an_invisible_man,patricia_heaton,english,usa,pg-13,1992.0,6.0
black_and_white,jean-pierre_jeunet,jamel_debbouze,mathieu_kassovitz,amélie,isabelle_nanty,french,france,r,2001.0,8.0
color,dennie_gordon,bob_saget,mary-kate_olsen,new_york_minute,riley_smith,english,usa,pg,2004.0,5.0
color,charles_shyer,nia_long,omar_epps,alfie,jane_krakowski,english,uk,r,2004.0,6.0
color,ken_kwapis,tim_blake_nelson,ted_danson,big_miracle,andrew_daly,english,usa,pg,2012.0,6.0
color,ulu_grosbard,treat_williams,alexa_penavega,the_deep_end_of_the_ocean,jonathan_jackson,english,usa,pg-13,1999.0,6.0
color,william_malone,jeffrey_combs,natascha_mcelhone,feardotcom,udo_kier,english,uk,r,2002.0,3.0
color,paul_weitz,salma_hayek,josh_hutcherson,cirque_du_freak:_the_vampire's_assistant,patrick_fugit,english,usa,pg-13,2009.0,6.0
color,danny_devito,amber_valletta,justin_theroux,duplex,harvey_fierstein,english,usa,pg-13,2003.0,6.0
color,malcolm_d._lee,sean_hayes,bernie_mac,soul_men,mike_epps,english,usa,r,2008.0,6.0
color,jerry_jameson,jason_robards,m._emmet_walsh,raise_the_titanic,anne_archer,english,uk,pg,1980.0,5.0
color,mic_rodgers,daniel_von_bargen,michael_jai_white,universal_soldier:_the_return,xander_berkeley,english,usa,r,1999.0,4.0
color,christian_alvart,dennis_quaid,norman_reedus,pandorum,eddie_rouse,english,germany,r,2009.0,7.0
color,gary_fleder,mekhi_phifer,gary_dourdan,impostor,tim_guinee,english,usa,r,2001.0,6.0
color,christian_duguay,bridgette_wilson-sampras,rufus_sewell,extreme_ops,rupert_graves,english,uk,pg-13,2002.0,4.0
color,jean-marie_poiré,matt_ross,bridgette_wilson-sampras,just_visiting,john_aylward,english,france,pg-13,2001.0,6.0
color,danny_boyle,benedict_wong,chris_evans,sunshine,troy_garity,english,uk,r,2007.0,7.0
color,brian_robbins,lou_saliba,john_gatins,a_thousand_words,greg_collins,english,usa,pg-13,2012.0,6.0
color,marc_f._adler,anne_bancroft,eric_idle,delgo,kelly_ripa,english,usa,pg,2008.0,4.0
color,pierre_morel,mark_rylance,ray_winstone,the_gunman,jasmine_trinca,english,usa,r,2015.0,6.0
color,geoffrey_sax,sophie_okonedo,alex_pettyfer,alex_rider:_operation_stormbreaker,ashley_walters,english,germany,pg,2006.0,5.0
color,d.j._caruso,aaron_yoo,sarah_roemer,disturbia,jose_pablo_cantillo,english,usa,pg-13,2007.0,7.0
color,iain_softley,fisher_stevens,angelina_jolie_pitt,hackers,lorraine_bracco,english,usa,pg-13,1995.0,6.0
color,richard_shepard,zan_marolt,james_brolin,the_hunting_party,ljubomir_kerekes,english,usa,r,2007.0,7.0
black_and_white,joel_coen,bill_cobbs,jennifer_jason_leigh,the_hudsucker_proxy,john_mahoney,english,uk,pg,1994.0,7.0
color,peter_ho-sun_chan,takeshi_kaneshiro,jet_li,the_warlords,andy_lau,mandarin,hong_kong,r,2007.0,7.0
color,sergey_bodrov,kuno_becker,jay_hernandez,nomad:_the_warrior,jason_scott_lee,kazakh,france,r,2005.0,6.0
color,joon-ho_bong,ewen_bremner,chris_evans,snowpiercer,kang-ho_song,english,south_korea,r,2013.0,7.0
color,bibo_bergeron,bob_balaban,adam_goldberg,a_monster_in_paris,françois_cluzet,french,france,pg,2011.0,7.0
color,jeff_nathanson,glenn_morshower,matthew_broderick,the_last_shot,tim_blake_nelson,english,usa,r,2004.0,6.0
color,alex_proyas,bai_ling,michael_wincott,the_crow,david_patrick_kelly,english,usa,r,1994.0,8.0
color,robert_schwentke,brooklynn_proulx,arliss_howard,the_time_traveler's_wife,michelle_nolden,english,usa,pg-13,2009.0,7.0
color,michael_lehmann,stephen_collins,colin_ferguson,because_i_said_so,tom_everett_scott,english,usa,pg-13,2007.0,6.0
black_and_white,tim_burton,catherine_o'hara,martin_landau,frankenweenie,atticus_shaffer,english,usa,pg,2012.0,7.0
color,joss_whedon,sean_maher,adam_baldwin,serenity,michael_hitchcock,english,usa,pg-13,2005.0,8.0
color,charles_s._dutton,charles_s._dutton,omar_epps,against_the_ropes,tim_daly,english,usa,pg-13,2004.0,5.0
color,richard_lester,robert_vaughn,margot_kidder,superman_iii,jackie_cooper,english,uk,pg,1983.0,5.0
color,peter_segal,sylvester_stallone,robert_de_niro,grudge_match,oscar_gale,english,usa,pg-13,2013.0,6.0
color,john_woo,tony_chiu_wai_leung,takeshi_kaneshiro,red_cliff,wei_zhao,mandarin,china,r,2008.0,7.0
color,andy_tennant,mary_lynn_rajskub,ethan_embry,sweet_home_alabama,courtney_gains,english,usa,pg-13,2002.0,6.0
color,robert_luketic,john_michael_higgins,gerard_butler,the_ugly_truth,eric_winter,english,usa,r,2009.0,6.0
color,jonathan_lynn,phil_hartman,austin_pendleton,sgt._bilko,max_casella,english,usa,pg,1996.0,6.0
color,robert_rodriguez,alexa_penavega,steve_buscemi,spy_kids_2:_island_of_lost_dreams,emily_osment,english,usa,pg,2002.0,5.0
color,david_carson,alan_ruck,levar_burton,star_trek:_generations,jonathan_frakes,english,usa,pg,1994.0,7.0
color,kar-wai_wong,hye-kyo_song,tony_chiu_wai_leung,the_grandmaster,elvis_tsui,mandarin,hong_kong,pg-13,2013.0,6.0
color,francis_lawrence,christoph_waltz,robert_pattinson,water_for_elephants,james_frain,english,usa,pg-13,2011.0,7.0
black_and_white,norman_jewison,vincent_pastore,denzel_washington,the_hurricane,deborah_kara_unger,english,usa,r,1999.0,8.0
color,michael_apted,jeff_kober,bill_cobbs,enough,billy_campbell,english,usa,pg-13,2002.0,6.0
color,david_mirkin,anne_bancroft,sarah_silverman,heartbreakers,jeffrey_jones,english,usa,pg-13,2001.0,6.0
color,andy_fickman,daniella_alonso,d.b._woodside,paul_blart:_mall_cop_2,eduardo_verástegui,english,usa,pg,2015.0,4.0
color,luis_mandoki,shirley_knight,sonia_braga,angel_eyes,kari_matchett,english,usa,r,2001.0,6.0
color,john_pasquin,ken_marino,jim_belushi,joe_somebody,kelly_lynch,english,usa,pg,2001.0,6.0
color,roman_polanski,frank_langella,johnny_depp,the_ninth_gate,lena_olin,english,spain,r,1999.0,7.0
color,michael_apted,paul_guilfoyle,j.k._simmons,extreme_measures,bill_nunn,english,usa,r,1996.0,6.0
color,stephen_herek,dagmara_dominczyk,beth_grant,rock_star,matthew_glave,english,usa,r,2001.0,6.0
color,lee_daniels,gabourey_sidibe,mo'nique,precious,mariah_carey,english,usa,r,2009.0,7.0
color,ridley_scott,jason_marsden,jeff_bridges,white_squall,ethan_embry,english,usa,pg-13,1996.0,7.0
color,john_carpenter,richard_masur,wilford_brimley,the_thing,david_clennon,english,usa,r,1982.0,8.0
color,david_twohy,nolan_gerard_funk,vin_diesel,riddick,bokeem_woodbine,english,usa,r,2013.0,6.0
color,jeb_stuart,claudia_stedelin,gregory_scott_cummins,switchback,ted_markland,english,usa,r,1997.0,6.0
color,steve_miner,usher_raymond,tom_skerritt,texas_rangers,leonor_varela,english,usa,pg-13,2001.0,5.0
color,gil_kenan,toby_jones,bill_murray,city_of_ember,harry_treadaway,english,usa,pg,2008.0,6.0
color,paul_thomas_anderson,jeffrey_w._jenkins,mike_howard,the_master,bruce_goodchild,english,usa,r,2012.0,7.0
color,david_leland,ryan_cartwright,hayden_christensen,virgin_territory,david_walliams,english,italy,r,2007.0,5.0
black_and_white,gary_fleder,nicole_beharie,dennis_quaid,the_express,charles_s._dutton,english,usa,pg,2008.0,7.0
color,j_blakeson,maggie_siff,chloë_grace_moretz,the_5th_wave,nick_robinson,english,usa,pg-13,2016.0,5.0
color,ryan_coogler,phylicia_rashad,sylvester_stallone,creed,graham_mctavish,english,usa,pg-13,2015.0,8.0
color,ben_affleck,jon_hamm,jeremy_renner,the_town,owen_burke,english,usa,r,2010.0,8.0
color,kirk_jones,dennis_quaid,anna_kendrick,what_to_expect_when_you're_expecting,thomas_lennon,english,usa,pg-13,2012.0,6.0
color,ethan_coen,brad_pitt,j.k._simmons,burn_after_reading,kevin_sussman,english,usa,r,2008.0,7.0
color,jennifer_flackett,anthony_simcoe,gerard_butler,nim's_island,christopher_james_baker,english,usa,pg,2008.0,6.0
color,ron_howard,olivia_wilde,chris_hemsworth,rush,alexandra_maria_lara,english,uk,r,2013.0,8.0
color,paul_thomas_anderson,neil_flynn,patton_oswalt,magnolia,jim_meskimen,english,usa,r,1999.0,8.0
color,kevin_smith,tracy_morgan,bruce_willis,cop_out,kevin_pollak,english,usa,r,2010.0,6.0
color,christian_ditter,damon_wayans_jr.,alison_brie,how_to_be_single,nicholas_braun,english,usa,r,2016.0,6.0
color,charles_martin_smith,michael_roark,morgan_freeman,dolphin_tale,harry_connick_jr.,english,usa,pg,2011.0,7.0
color,catherine_hardwicke,taylor_lautner,kristen_stewart,twilight,anna_kendrick,english,usa,pg-13,2008.0,5.0
color,nick_cassavetes,laura_harring,denzel_washington,john_q,anne_heche,english,usa,pg-13,2002.0,7.0
color,les_mayfield,dave_chappelle,peter_greene,blue_streak,tamala_jones,english,usa,pg-13,1999.0,6.0
color,rawson_marshall_thurber,molly_c._quinn,laura-leigh,we're_the_millers,thomas_lennon,english,usa,r,2013.0,7.0
color,jonathan_mostow,m.c._gainey,kathleen_quinlan,breakdown,j.t._walsh,english,usa,r,1997.0,7.0
color,irvin_kershner,klaus_maria_brandauer,bernie_casey,never_say_never_again,barbara_carrera,english,uk,pg,1983.0,6.0
color,steve_pink,collette_wolfe,charlie_mcdermott,hot_tub_time_machine,crystal_lowe,english,usa,r,2010.0,6.0
color,charles_martin_smith,taylor_blackwell,morgan_freeman,dolphin_tale_2,harry_connick_jr.,english,usa,pg,2014.0,6.0
color,john_frankenheimer,james_frain,charlize_theron,reindeer_games,clarence_williams_iii,english,usa,r,2000.0,6.0
color,f._gary_gray,jeff_kober,vin_diesel,a_man_apart,larenz_tate,english,usa,r,2003.0,6.0
color,cameron_crowe,bradley_cooper,emma_stone,aloha,bill_murray,english,usa,pg-13,2015.0,5.0
color,rob_reiner,virginia_madsen,alexa_penavega,ghosts_of_mississippi,craig_t._nelson,english,usa,pg-13,1996.0,7.0
color,scott_hicks,reeve_carney,rick_yune,snow_falling_on_cedars,daniel_von_bargen,english,usa,pg-13,1999.0,7.0
